Algorithms,Algorithm_ID,DPA_METHODS,FEE_METHODS,FES_METHODS,CLF_METHODS,END_METHODS,END_TO_END_METHODS,DPA_METHODS_ID,FEE_METHODS_ID,FES_METHODS_ID,CLF_METHODS_ID,END_METHODS_ID,END_TO_END_METHODS_ID,train_score,test_score,train_time,test_time
RA-TRCSP-RFECV-SVM,"[2, 2, 8, 1, 0, 0]",RA,TRCSP,RFECV,SVM,,,2,2,8,1,0,0,0.6346666666666667,0.5255555555555554,0.4329488515853882,0.18060791492462158
RA-TRCSP-RFECV-LDA,"[2, 2, 8, 2, 0, 0]",RA,TRCSP,RFECV,LDA,,,2,2,8,2,0,0,0.6486666666666666,0.53,0.24394397735595702,0.20226407051086426
RA-TRCSP-RFECV-LR,"[2, 2, 8, 3, 0, 0]",RA,TRCSP,RFECV,LR,,,2,2,8,3,0,0,0.6319999999999999,0.5344444444444444,0.24978055953979492,0.1790320873260498
RA-TRCSP-RFECV-KNN,"[2, 2, 8, 4, 0, 0]",RA,TRCSP,RFECV,KNN,,,2,2,8,4,0,0,0.6479999999999999,0.4855555555555555,0.25023641586303713,0.1894671678543091
RA-TRCSP-RFECV-DTC,"[2, 2, 8, 5, 0, 0]",RA,TRCSP,RFECV,DTC,,,2,2,8,5,0,0,0.6726666666666666,0.49333333333333335,0.2402479887008667,0.18349075317382812
RA-TRCSP-RFECV-RFC,"[2, 2, 8, 6, 0, 0]",RA,TRCSP,RFECV,RFC,,,2,2,8,6,0,0,0.704,0.4966666666666667,0.41132187843322754,0.1925060749053955
RA-TRCSP-RFECV-ETC,"[2, 2, 8, 7, 0, 0]",RA,TRCSP,RFECV,ETC,,,2,2,8,7,0,0,0.6973333333333334,0.5133333333333333,0.35562636852264407,0.18932569026947021
RA-TRCSP-RFECV-ABC,"[2, 2, 8, 8, 0, 0]",RA,TRCSP,RFECV,ABC,,,2,2,8,8,0,0,0.6666666666666666,0.5044444444444445,0.3227431535720825,0.19385118484497071
RA-TRCSP-RFECV-GBC,"[2, 2, 8, 9, 0, 0]",RA,TRCSP,RFECV,GBC,,,2,2,8,9,0,0,0.6699999999999999,0.5066666666666666,0.366377067565918,0.1789175033569336
RA-TRCSP-RFECV-GNB,"[2, 2, 8, 10, 0, 0]",RA,TRCSP,RFECV,GNB,,,2,2,8,10,0,0,0.622,0.5233333333333332,0.25182955265045165,0.20125918388366698
RA-TRCSP-RFECV-MLP,"[2, 2, 8, 11, 0, 0]",RA,TRCSP,RFECV,MLP,,,2,2,8,11,0,0,0.6473333333333333,0.5244444444444444,0.6575026988983155,0.15672216415405274
RA-TS-SVM,"[2, 5, 0, 1, 0, 0]",RA,TS,,SVM,,,2,5,0,1,0,0,0.8326666666666667,0.5611111111111111,0.5561848878860474,0.19668164253234863
RA-TS-LDA,"[2, 5, 0, 2, 0, 0]",RA,TS,,LDA,,,2,5,0,2,0,0,0.9120000000000001,0.5644444444444444,0.3324435710906982,0.19525542259216308
RA-TS-LR,"[2, 5, 0, 3, 0, 0]",RA,TS,,LR,,,2,5,0,3,0,0,0.8266666666666665,0.5599999999999999,0.24027559757232667,0.20338947772979737
RA-TS-KNN,"[2, 5, 0, 4, 0, 0]",RA,TS,,KNN,,,2,5,0,4,0,0,0.7013333333333333,0.5,0.24589838981628417,0.2226590633392334
RA-TS-DTC,"[2, 5, 0, 5, 0, 0]",RA,TS,,DTC,,,2,5,0,5,0,0,0.6806666666666666,0.5388888888888889,0.27617292404174804,0.19020540714263917
RA-TS-RFC,"[2, 5, 0, 6, 0, 0]",RA,TS,,RFC,,,2,5,0,6,0,0,0.884,0.5544444444444444,0.5378173112869262,0.2317046880722046
RA-TS-ETC,"[2, 5, 0, 7, 0, 0]",RA,TS,,ETC,,,2,5,0,7,0,0,0.9219999999999999,0.5555555555555556,0.40173208713531494,0.21110188961029053
RA-TS-ABC,"[2, 5, 0, 8, 0, 0]",RA,TS,,ABC,,,2,5,0,8,0,0,0.8453333333333333,0.5611111111111111,0.8536978244781495,0.23242857456207275
RA-TS-GBC,"[2, 5, 0, 9, 0, 0]",RA,TS,,GBC,,,2,5,0,9,0,0,0.8879999999999999,0.571111111111111,2.9951268672943114,0.1984626054763794
RA-TS-GNB,"[2, 5, 0, 10, 0, 0]",RA,TS,,GNB,,,2,5,0,10,0,0,0.5606666666666668,0.5622222222222222,0.2531859874725342,0.2042675018310547
RA-TS-MLP,"[2, 5, 0, 11, 0, 0]",RA,TS,,MLP,,,2,5,0,11,0,0,0.8699999999999999,0.5766666666666665,1.0099320888519288,0.2221370220184326
RA-TS-ANOVA-K-SVM,"[2, 5, 1, 1, 0, 0]",RA,TS,ANOVA-K,SVM,,,2,5,1,1,0,0,0.748,0.5755555555555555,0.2525217533111572,0.20705709457397461
RA-TS-ANOVA-K-LDA,"[2, 5, 1, 2, 0, 0]",RA,TS,ANOVA-K,LDA,,,2,5,1,2,0,0,0.7613333333333333,0.5866666666666666,0.2492964267730713,0.2130331039428711
RA-TS-ANOVA-K-LR,"[2, 5, 1, 3, 0, 0]",RA,TS,ANOVA-K,LR,,,2,5,1,3,0,0,0.7286666666666666,0.5488888888888889,0.2454662322998047,0.2156193733215332
RA-TS-ANOVA-K-KNN,"[2, 5, 1, 4, 0, 0]",RA,TS,ANOVA-K,KNN,,,2,5,1,4,0,0,0.6846666666666668,0.5366666666666666,0.2321707487106323,0.20993235111236572
RA-TS-ANOVA-K-DTC,"[2, 5, 1, 5, 0, 0]",RA,TS,ANOVA-K,DTC,,,2,5,1,5,0,0,0.7766666666666666,0.5288888888888887,0.24719781875610353,0.2037285804748535
RA-TS-ANOVA-K-RFC,"[2, 5, 1, 6, 0, 0]",RA,TS,ANOVA-K,RFC,,,2,5,1,6,0,0,0.8653333333333333,0.55,0.4130971431732178,0.22816698551177977
RA-TS-ANOVA-K-ETC,"[2, 5, 1, 7, 0, 0]",RA,TS,ANOVA-K,ETC,,,2,5,1,7,0,0,0.8760000000000001,0.5588888888888889,0.3551094770431519,0.218450665473938
RA-TS-ANOVA-K-ABC,"[2, 5, 1, 8, 0, 0]",RA,TS,ANOVA-K,ABC,,,2,5,1,8,0,0,0.7786666666666666,0.5444444444444444,0.33726389408111573,0.2058490514755249
RA-TS-ANOVA-K-GBC,"[2, 5, 1, 9, 0, 0]",RA,TS,ANOVA-K,GBC,,,2,5,1,9,0,0,0.8306666666666667,0.5488888888888889,0.42357864379882815,0.2098597764968872
RA-TS-ANOVA-K-GNB,"[2, 5, 1, 10, 0, 0]",RA,TS,ANOVA-K,GNB,,,2,5,1,10,0,0,0.7346666666666667,0.5622222222222222,0.24467060565948487,0.21213145256042482
RA-TS-ANOVA-K-MLP,"[2, 5, 1, 11, 0, 0]",RA,TS,ANOVA-K,MLP,,,2,5,1,11,0,0,0.7893333333333333,0.5766666666666665,0.8816907167434692,0.2187791109085083
RA-TS-ANOVA-P-SVM,"[2, 5, 2, 1, 0, 0]",RA,TS,ANOVA-P,SVM,,,2,5,2,1,0,0,0.8333333333333333,0.5855555555555554,0.2622614622116089,0.21977581977844238
RA-TS-ANOVA-P-LDA,"[2, 5, 2, 2, 0, 0]",RA,TS,ANOVA-P,LDA,,,2,5,2,2,0,0,0.8666666666666668,0.5655555555555555,0.25275070667266847,0.21777615547180176
RA-TS-ANOVA-P-LR,"[2, 5, 2, 3, 0, 0]",RA,TS,ANOVA-P,LR,,,2,5,2,3,0,0,0.8353333333333334,0.5733333333333333,0.2510355472564697,0.2078723430633545
RA-TS-ANOVA-P-KNN,"[2, 5, 2, 4, 0, 0]",RA,TS,ANOVA-P,KNN,,,2,5,2,4,0,0,0.7393333333333334,0.51,0.25317423343658446,0.2182847738265991
RA-TS-ANOVA-P-DTC,"[2, 5, 2, 5, 0, 0]",RA,TS,ANOVA-P,DTC,,,2,5,2,5,0,0,0.7033333333333334,0.5088888888888888,0.25127975940704345,0.20908572673797607
RA-TS-ANOVA-P-RFC,"[2, 5, 2, 6, 0, 0]",RA,TS,ANOVA-P,RFC,,,2,5,2,6,0,0,0.8853333333333333,0.5622222222222222,0.44875710010528563,0.21240909099578859
RA-TS-ANOVA-P-ETC,"[2, 5, 2, 7, 0, 0]",RA,TS,ANOVA-P,ETC,,,2,5,2,7,0,0,0.8953333333333333,0.54,0.3826661348342896,0.21167490482330323
RA-TS-ANOVA-P-ABC,"[2, 5, 2, 8, 0, 0]",RA,TS,ANOVA-P,ABC,,,2,5,2,8,0,0,0.8553333333333333,0.5666666666666667,0.48386292457580565,0.21940228939056397
RA-TS-ANOVA-P-GBC,"[2, 5, 2, 9, 0, 0]",RA,TS,ANOVA-P,GBC,,,2,5,2,9,0,0,0.8933333333333333,0.5755555555555555,1.147393798828125,0.21454224586486817
RA-TS-ANOVA-P-GNB,"[2, 5, 2, 10, 0, 0]",RA,TS,ANOVA-P,GNB,,,2,5,2,10,0,0,0.5639999999999998,0.55,0.23568179607391357,0.19591383934020995
RA-TS-ANOVA-P-MLP,"[2, 5, 2, 11, 0, 0]",RA,TS,ANOVA-P,MLP,,,2,5,2,11,0,0,0.8099999999999999,0.57,0.6395621299743652,0.21388745307922363
RA-TS-MIC-K-SVM,"[2, 5, 3, 1, 0, 0]",RA,TS,MIC-K,SVM,,,2,5,3,1,0,0,0.6493333333333332,0.5266666666666666,1.2955806016921998,0.21034679412841797
RA-TS-MIC-K-LDA,"[2, 5, 3, 2, 0, 0]",RA,TS,MIC-K,LDA,,,2,5,3,2,0,0,0.6813333333333332,0.5233333333333332,0.24761323928833007,0.20648207664489746
RA-TS-MIC-K-LR,"[2, 5, 3, 3, 0, 0]",RA,TS,MIC-K,LR,,,2,5,3,3,0,0,0.6433333333333333,0.5288888888888887,0.2502328872680664,0.20129859447479248
RA-TS-MIC-K-KNN,"[2, 5, 3, 4, 0, 0]",RA,TS,MIC-K,KNN,,,2,5,3,4,0,0,0.6393333333333333,0.5033333333333333,0.24522714614868163,0.21443679332733154
RA-TS-MIC-K-DTC,"[2, 5, 3, 5, 0, 0]",RA,TS,MIC-K,DTC,,,2,5,3,5,0,0,0.6993333333333334,0.49000000000000005,0.2387774705886841,0.20454831123352052
RA-TS-MIC-K-RFC,"[2, 5, 3, 6, 0, 0]",RA,TS,MIC-K,RFC,,,2,5,3,6,0,0,0.7933333333333332,0.5255555555555556,0.42657759189605715,0.21309590339660645
RA-TS-MIC-K-ETC,"[2, 5, 3, 7, 0, 0]",RA,TS,MIC-K,ETC,,,2,5,3,7,0,0,0.8293333333333333,0.51,0.36978213787078856,0.22413060665130616
RA-TS-MIC-K-ABC,"[2, 5, 3, 8, 0, 0]",RA,TS,MIC-K,ABC,,,2,5,3,8,0,0,0.744,0.518888888888889,0.339441180229187,0.2029576539993286
RA-TS-MIC-K-GBC,"[2, 5, 3, 9, 0, 0]",RA,TS,MIC-K,GBC,,,2,5,3,9,0,0,0.7706666666666666,0.5311111111111111,0.4275962352752686,0.22218008041381837
RA-TS-MIC-K-GNB,"[2, 5, 3, 10, 0, 0]",RA,TS,MIC-K,GNB,,,2,5,3,10,0,0,0.6880000000000001,0.5288888888888887,0.24435272216796874,0.20874712467193604
RA-TS-MIC-K-MLP,"[2, 5, 3, 11, 0, 0]",RA,TS,MIC-K,MLP,,,2,5,3,11,0,0,0.734,0.5111111111111111,0.9369334697723388,0.20191993713378906
RA-TS-MIC-P-SVM,"[2, 5, 4, 1, 0, 0]",RA,TS,MIC-P,SVM,,,2,5,4,1,0,0,0.7566666666666666,0.5522222222222222,1.2566685199737548,0.20460047721862792
RA-TS-MIC-P-LDA,"[2, 5, 4, 2, 0, 0]",RA,TS,MIC-P,LDA,,,2,5,4,2,0,0,0.8526666666666666,0.5399999999999998,0.24649488925933838,0.19620051383972167
RA-TS-MIC-P-LR,"[2, 5, 4, 3, 0, 0]",RA,TS,MIC-P,LR,,,2,5,4,3,0,0,0.7446666666666667,0.54,0.2478411912918091,0.21307628154754638
RA-TS-MIC-P-KNN,"[2, 5, 4, 4, 0, 0]",RA,TS,MIC-P,KNN,,,2,5,4,4,0,0,0.6926666666666667,0.48,0.24757115840911864,0.21513717174530028
RA-TS-MIC-P-DTC,"[2, 5, 4, 5, 0, 0]",RA,TS,MIC-P,DTC,,,2,5,4,5,0,0,0.6933333333333332,0.49777777777777776,0.2560191869735718,0.20225322246551514
RA-TS-MIC-P-RFC,"[2, 5, 4, 6, 0, 0]",RA,TS,MIC-P,RFC,,,2,5,4,6,0,0,0.9026666666666665,0.538888888888889,0.46455581188201905,0.20810246467590332
RA-TS-MIC-P-ETC,"[2, 5, 4, 7, 0, 0]",RA,TS,MIC-P,ETC,,,2,5,4,7,0,0,0.944,0.5233333333333332,0.38200089931488035,0.21397054195404053
RA-TS-MIC-P-ABC,"[2, 5, 4, 8, 0, 0]",RA,TS,MIC-P,ABC,,,2,5,4,8,0,0,0.7986666666666665,0.5655555555555555,0.47988908290863036,0.21424369812011718
RA-TS-MIC-P-GBC,"[2, 5, 4, 9, 0, 0]",RA,TS,MIC-P,GBC,,,2,5,4,9,0,0,0.86,0.5566666666666666,1.1221247434616088,0.20665504932403564
RA-TS-MIC-P-GNB,"[2, 5, 4, 10, 0, 0]",RA,TS,MIC-P,GNB,,,2,5,4,10,0,0,0.71,0.531111111111111,0.2427002191543579,0.19894049167633057
RA-TS-MIC-P-MLP,"[2, 5, 4, 11, 0, 0]",RA,TS,MIC-P,MLP,,,2,5,4,11,0,0,0.8566666666666668,0.5377777777777777,0.7151784658432007,0.22368853092193602
RA-TS-PCA-SVM,"[2, 5, 5, 1, 0, 0]",RA,TS,PCA,SVM,,,2,5,5,1,0,0,0.704,0.5633333333333332,0.2735228776931763,0.2082103967666626
RA-TS-PCA-LDA,"[2, 5, 5, 2, 0, 0]",RA,TS,PCA,LDA,,,2,5,5,2,0,0,0.7473333333333334,0.5466666666666666,0.24361021518707277,0.2097898006439209
RA-TS-PCA-LR,"[2, 5, 5, 3, 0, 0]",RA,TS,PCA,LR,,,2,5,5,3,0,0,0.7686666666666666,0.55,0.24940001964569092,0.2281566381454468
RA-TS-PCA-KNN,"[2, 5, 5, 4, 0, 0]",RA,TS,PCA,KNN,,,2,5,5,4,0,0,0.694,0.4955555555555556,0.24737191200256348,0.2051917314529419
RA-TS-PCA-DTC,"[2, 5, 5, 5, 0, 0]",RA,TS,PCA,DTC,,,2,5,5,5,0,0,0.6273333333333334,0.5044444444444445,0.25038115978240966,0.21160075664520264
RA-TS-PCA-RFC,"[2, 5, 5, 6, 0, 0]",RA,TS,PCA,RFC,,,2,5,5,6,0,0,0.7473333333333333,0.5266666666666666,0.43528845310211184,0.22265233993530273
RA-TS-PCA-ETC,"[2, 5, 5, 7, 0, 0]",RA,TS,PCA,ETC,,,2,5,5,7,0,0,0.7973333333333332,0.5544444444444444,0.36235172748565675,0.19500432014465333
RA-TS-PCA-ABC,"[2, 5, 5, 8, 0, 0]",RA,TS,PCA,ABC,,,2,5,5,8,0,0,0.7273333333333334,0.5733333333333334,0.39702301025390624,0.20659193992614747
RA-TS-PCA-GBC,"[2, 5, 5, 9, 0, 0]",RA,TS,PCA,GBC,,,2,5,5,9,0,0,0.712,0.5222222222222221,0.7490504264831543,0.22308001518249512
RA-TS-PCA-GNB,"[2, 5, 5, 10, 0, 0]",RA,TS,PCA,GNB,,,2,5,5,10,0,0,0.674,0.5599999999999999,0.2407216787338257,0.2144169569015503
RA-TS-PCA-MLP,"[2, 5, 5, 11, 0, 0]",RA,TS,PCA,MLP,,,2,5,5,11,0,0,0.7573333333333333,0.5644444444444444,0.6119537830352784,0.21232430934906005
RA-TS-LASSO-SVM,"[2, 5, 6, 1, 0, 0]",RA,TS,LASSO,SVM,,,2,5,6,1,0,0,0.7253333333333334,0.5633333333333332,0.2608978509902954,0.20773553848266602
RA-TS-LASSO-LDA,"[2, 5, 6, 2, 0, 0]",RA,TS,LASSO,LDA,,,2,5,6,2,0,0,0.742,0.5677777777777777,0.2652966260910034,0.21425459384918213
RA-TS-LASSO-LR,"[2, 5, 6, 3, 0, 0]",RA,TS,LASSO,LR,,,2,5,6,3,0,0,0.7106666666666668,0.5544444444444444,0.2753490447998047,0.215331768989563
RA-TS-LASSO-KNN,"[2, 5, 6, 4, 0, 0]",RA,TS,LASSO,KNN,,,2,5,6,4,0,0,0.6379999999999999,0.5033333333333333,0.2445469617843628,0.2168489933013916
RA-TS-LASSO-DTC,"[2, 5, 6, 5, 0, 0]",RA,TS,LASSO,DTC,,,2,5,6,5,0,0,0.6526666666666666,0.5222222222222221,0.2508097171783447,0.20702788829803467
RA-TS-LASSO-RFC,"[2, 5, 6, 6, 0, 0]",RA,TS,LASSO,RFC,,,2,5,6,6,0,0,0.7753333333333334,0.5588888888888889,0.4229909896850586,0.21506030559539796
RA-TS-LASSO-ETC,"[2, 5, 6, 7, 0, 0]",RA,TS,LASSO,ETC,,,2,5,6,7,0,0,0.784,0.5488888888888888,0.3600170612335205,0.22123799324035645
RA-TS-LASSO-ABC,"[2, 5, 6, 8, 0, 0]",RA,TS,LASSO,ABC,,,2,5,6,8,0,0,0.786,0.57,0.35007879734039304,0.22108256816864014
RA-TS-LASSO-GBC,"[2, 5, 6, 9, 0, 0]",RA,TS,LASSO,GBC,,,2,5,6,9,0,0,0.7446666666666666,0.5488888888888888,0.4287524461746216,0.20080289840698243
RA-TS-LASSO-GNB,"[2, 5, 6, 10, 0, 0]",RA,TS,LASSO,GNB,,,2,5,6,10,0,0,0.6533333333333333,0.5611111111111111,0.24930548667907715,0.2085512399673462
RA-TS-LASSO-MLP,"[2, 5, 6, 11, 0, 0]",RA,TS,LASSO,MLP,,,2,5,6,11,0,0,0.7233333333333334,0.5366666666666666,0.9401182889938354,0.2062227725982666
RA-TS-RFE-SVM,"[2, 5, 7, 1, 0, 0]",RA,TS,RFE,SVM,,,2,5,7,1,0,0,0.7733333333333332,0.5588888888888889,2.566731834411621,0.2046424627304077
RA-TS-RFE-LDA,"[2, 5, 7, 2, 0, 0]",RA,TS,RFE,LDA,,,2,5,7,2,0,0,0.8046666666666665,0.5788888888888888,0.24345455169677735,0.20774383544921876
RA-TS-RFE-LR,"[2, 5, 7, 3, 0, 0]",RA,TS,RFE,LR,,,2,5,7,3,0,0,0.74,0.5466666666666666,0.24648816585540773,0.19984548091888427
RA-TS-RFE-KNN,"[2, 5, 7, 4, 0, 0]",RA,TS,RFE,KNN,,,2,5,7,4,0,0,0.7099999999999999,0.5377777777777778,0.241412353515625,0.20219728946685792
RA-TS-RFE-DTC,"[2, 5, 7, 5, 0, 0]",RA,TS,RFE,DTC,,,2,5,7,5,0,0,0.7153333333333334,0.5355555555555555,0.24258120059967042,0.2013179302215576
RA-TS-RFE-RFC,"[2, 5, 7, 6, 0, 0]",RA,TS,RFE,RFC,,,2,5,7,6,0,0,0.892,0.5777777777777777,0.4268514156341553,0.21167466640472413
RA-TS-RFE-ETC,"[2, 5, 7, 7, 0, 0]",RA,TS,RFE,ETC,,,2,5,7,7,0,0,0.8973333333333333,0.5755555555555555,0.3614590883255005,0.22465109825134277
RA-TS-RFE-ABC,"[2, 5, 7, 8, 0, 0]",RA,TS,RFE,ABC,,,2,5,7,8,0,0,0.8093333333333333,0.5633333333333332,0.34337353706359863,0.21878366470336913
RA-TS-RFE-GBC,"[2, 5, 7, 9, 0, 0]",RA,TS,RFE,GBC,,,2,5,7,9,0,0,0.8506666666666666,0.5555555555555556,0.4082648277282715,0.20741839408874513
RA-TS-RFE-GNB,"[2, 5, 7, 10, 0, 0]",RA,TS,RFE,GNB,,,2,5,7,10,0,0,0.702,0.5744444444444443,0.2541992664337158,0.20101263523101806
RA-TS-RFE-MLP,"[2, 5, 7, 11, 0, 0]",RA,TS,RFE,MLP,,,2,5,7,11,0,0,0.7893333333333333,0.5822222222222222,0.8617161989212037,0.20528757572174072
RA-TS-RFECV-SVM,"[2, 5, 8, 1, 0, 0]",RA,TS,RFECV,SVM,,,2,5,8,1,0,0,0.8326666666666668,0.5644444444444444,15.069050931930542,0.18306505680084229
RA-TS-RFECV-LDA,"[2, 5, 8, 2, 0, 0]",RA,TS,RFECV,LDA,,,2,5,8,2,0,0,0.89,0.5755555555555555,0.2542027473449707,0.19373390674591065
RA-TS-RFECV-LR,"[2, 5, 8, 3, 0, 0]",RA,TS,RFECV,LR,,,2,5,8,3,0,0,0.8300000000000001,0.5666666666666667,0.2573652982711792,0.19319655895233154
RA-TS-RFECV-KNN,"[2, 5, 8, 4, 0, 0]",RA,TS,RFECV,KNN,,,2,5,8,4,0,0,0.7253333333333334,0.5111111111111112,0.24520225524902345,0.2167353868484497
RA-TS-RFECV-DTC,"[2, 5, 8, 5, 0, 0]",RA,TS,RFECV,DTC,,,2,5,8,5,0,0,0.7086666666666667,0.5322222222222222,0.24990198612213135,0.19803776741027831
RA-TS-RFECV-RFC,"[2, 5, 8, 6, 0, 0]",RA,TS,RFECV,RFC,,,2,5,8,6,0,0,0.9006666666666667,0.5666666666666667,0.45176129341125487,0.19424045085906982
RA-TS-RFECV-ETC,"[2, 5, 8, 7, 0, 0]",RA,TS,RFECV,ETC,,,2,5,8,7,0,0,0.9199999999999999,0.5755555555555555,0.3858737230300903,0.21757311820983888
RA-TS-RFECV-ABC,"[2, 5, 8, 8, 0, 0]",RA,TS,RFECV,ABC,,,2,5,8,8,0,0,0.8273333333333334,0.5722222222222222,0.4617417812347412,0.2015995502471924
RA-TS-RFECV-GBC,"[2, 5, 8, 9, 0, 0]",RA,TS,RFECV,GBC,,,2,5,8,9,0,0,0.8646666666666667,0.5700000000000001,0.9726300239562988,0.14206404685974122
RA-TS-RFECV-GNB,"[2, 5, 8, 10, 0, 0]",RA,TS,RFECV,GNB,,,2,5,8,10,0,0,0.6486666666666666,0.5666666666666667,0.24840912818908692,0.19862134456634523
RA-TS-RFECV-MLP,"[2, 5, 8, 11, 0, 0]",RA,TS,RFECV,MLP,,,2,5,8,11,0,0,0.858,0.581111111111111,0.5728027820587158,0.18439786434173583
RPA-CSP-SVM,"[3, 1, 0, 1, 0, 0]",RPA,CSP,,SVM,,,3,1,0,1,0,0,0.5766666666666667,0.48777777777777775,37.80261356830597,0.16748604774475098
RPA-CSP-LDA,"[3, 1, 0, 2, 0, 0]",RPA,CSP,,LDA,,,3,1,0,2,0,0,0.5726666666666667,0.4844444444444444,0.2557841300964355,0.193709135055542
RPA-CSP-LR,"[3, 1, 0, 3, 0, 0]",RPA,CSP,,LR,,,3,1,0,3,0,0,0.5833333333333334,0.49333333333333335,0.254756236076355,0.1975353479385376
RPA-CSP-KNN,"[3, 1, 0, 4, 0, 0]",RPA,CSP,,KNN,,,3,1,0,4,0,0,0.582,0.4877777777777778,0.25730509757995607,0.21894824504852295
RPA-CSP-DTC,"[3, 1, 0, 5, 0, 0]",RPA,CSP,,DTC,,,3,1,0,5,0,0,0.6220000000000001,0.49333333333333335,0.24685139656066896,0.22187819480895996
RPA-CSP-RFC,"[3, 1, 0, 6, 0, 0]",RPA,CSP,,RFC,,,3,1,0,6,0,0,0.632,0.5088888888888888,0.4266457796096802,0.21702897548675537
RPA-CSP-ETC,"[3, 1, 0, 7, 0, 0]",RPA,CSP,,ETC,,,3,1,0,7,0,0,0.63,0.5044444444444445,0.4151360273361206,0.22412614822387694
RPA-CSP-ABC,"[3, 1, 0, 8, 0, 0]",RPA,CSP,,ABC,,,3,1,0,8,0,0,0.6033333333333333,0.4766666666666667,0.352698540687561,0.22515130043029785
RPA-CSP-GBC,"[3, 1, 0, 9, 0, 0]",RPA,CSP,,GBC,,,3,1,0,9,0,0,0.6460000000000001,0.5011111111111111,0.40196092128753663,0.23964285850524902
RPA-CSP-GNB,"[3, 1, 0, 10, 0, 0]",RPA,CSP,,GNB,,,3,1,0,10,0,0,0.5559999999999999,0.5144444444444444,0.25081577301025393,0.20989315509796141
RPA-CSP-MLP,"[3, 1, 0, 11, 0, 0]",RPA,CSP,,MLP,,,3,1,0,11,0,0,0.5666666666666667,0.4866666666666667,0.5321442365646363,0.2018683671951294
RPA-CSP-ANOVA-K-SVM,"[3, 1, 1, 1, 0, 0]",RPA,CSP,ANOVA-K,SVM,,,3,1,1,1,0,0,0.5766666666666667,0.48777777777777775,0.26364524364471437,0.19797589778900146
RPA-CSP-ANOVA-K-LDA,"[3, 1, 1, 2, 0, 0]",RPA,CSP,ANOVA-K,LDA,,,3,1,1,2,0,0,0.5726666666666667,0.4844444444444444,0.24484021663665773,0.21036736965179442
RPA-CSP-ANOVA-K-LR,"[3, 1, 1, 3, 0, 0]",RPA,CSP,ANOVA-K,LR,,,3,1,1,3,0,0,0.5833333333333334,0.49333333333333335,0.2472851514816284,0.20876455307006836
RPA-CSP-ANOVA-K-KNN,"[3, 1, 1, 4, 0, 0]",RPA,CSP,ANOVA-K,KNN,,,3,1,1,4,0,0,0.582,0.4877777777777778,0.25472168922424315,0.2287905693054199
RPA-CSP-ANOVA-K-DTC,"[3, 1, 1, 5, 0, 0]",RPA,CSP,ANOVA-K,DTC,,,3,1,1,5,0,0,0.612,0.5033333333333333,0.25772454738616946,0.20576272010803223
RPA-CSP-ANOVA-K-RFC,"[3, 1, 1, 6, 0, 0]",RPA,CSP,ANOVA-K,RFC,,,3,1,1,6,0,0,0.6279999999999999,0.5022222222222222,0.4012801170349121,0.22461504936218263
RPA-CSP-ANOVA-K-ETC,"[3, 1, 1, 7, 0, 0]",RPA,CSP,ANOVA-K,ETC,,,3,1,1,7,0,0,0.634,0.49333333333333335,0.3631834268569946,0.22218720912933348
RPA-CSP-ANOVA-K-ABC,"[3, 1, 1, 8, 0, 0]",RPA,CSP,ANOVA-K,ABC,,,3,1,1,8,0,0,0.6033333333333333,0.4766666666666667,0.34636664390563965,0.2033827304840088
RPA-CSP-ANOVA-K-GBC,"[3, 1, 1, 9, 0, 0]",RPA,CSP,ANOVA-K,GBC,,,3,1,1,9,0,0,0.6326666666666666,0.5033333333333333,0.41394624710083006,0.21303822994232177
RPA-CSP-ANOVA-K-GNB,"[3, 1, 1, 10, 0, 0]",RPA,CSP,ANOVA-K,GNB,,,3,1,1,10,0,0,0.5559999999999999,0.5144444444444444,0.2426764965057373,0.20742928981781006
RPA-CSP-ANOVA-K-MLP,"[3, 1, 1, 11, 0, 0]",RPA,CSP,ANOVA-K,MLP,,,3,1,1,11,0,0,0.572,0.49111111111111116,0.5218170642852783,0.2201979398727417
RPA-CSP-ANOVA-P-SVM,"[3, 1, 2, 1, 0, 0]",RPA,CSP,ANOVA-P,SVM,,,3,1,2,1,0,0,0.5746666666666667,0.4955555555555556,0.25015888214111326,0.2027843713760376
RPA-CSP-ANOVA-P-LDA,"[3, 1, 2, 2, 0, 0]",RPA,CSP,ANOVA-P,LDA,,,3,1,2,2,0,0,0.5693333333333334,0.5044444444444445,0.25794386863708496,0.2113680362701416
RPA-CSP-ANOVA-P-LR,"[3, 1, 2, 3, 0, 0]",RPA,CSP,ANOVA-P,LR,,,3,1,2,3,0,0,0.5773333333333335,0.4966666666666667,0.25631186962127683,0.21877882480621338
RPA-CSP-ANOVA-P-KNN,"[3, 1, 2, 4, 0, 0]",RPA,CSP,ANOVA-P,KNN,,,3,1,2,4,0,0,0.5773333333333334,0.49444444444444435,0.2470557928085327,0.21488430500030517
RPA-CSP-ANOVA-P-DTC,"[3, 1, 2, 5, 0, 0]",RPA,CSP,ANOVA-P,DTC,,,3,1,2,5,0,0,0.6266666666666667,0.5022222222222222,0.25610330104827883,0.1963200092315674
RPA-CSP-ANOVA-P-RFC,"[3, 1, 2, 6, 0, 0]",RPA,CSP,ANOVA-P,RFC,,,3,1,2,6,0,0,0.6386666666666667,0.5022222222222222,0.4064929723739624,0.2140507221221924
