Algorithms,Algorithm_ID,DPA_METHODS,FEE_METHODS,FES_METHODS,CLF_METHODS,END_METHODS,END_TO_END_METHODS,DPA_METHODS_ID,FEE_METHODS_ID,FES_METHODS_ID,CLF_METHODS_ID,END_METHODS_ID,END_TO_END_METHODS_ID,train_score,test_score,train_time,test_time
EA-CSP-ANOVA-K-LDA,"[1, 1, 1, 2, 0, 0]",EA,CSP,ANOVA-K,LDA,,,1,1,1,2,0,0,0.86,0.7055555555555555,0.2537314176559448,0.17845046520233154
EA-CSP-ANOVA-K-LR,"[1, 1, 1, 3, 0, 0]",EA,CSP,ANOVA-K,LR,,,1,1,1,3,0,0,0.85,0.6977777777777778,0.242287278175354,0.1809171676635742
EA-CSP-ANOVA-K-KNN,"[1, 1, 1, 4, 0, 0]",EA,CSP,ANOVA-K,KNN,,,1,1,1,4,0,0,0.8073333333333335,0.6577777777777778,0.2394468069076538,0.18807339668273926
EA-CSP-ANOVA-K-DTC,"[1, 1, 1, 5, 0, 0]",EA,CSP,ANOVA-K,DTC,,,1,1,1,5,0,0,0.7846666666666667,0.6911111111111111,0.2457838773727417,0.18151979446411132
EA-CSP-ANOVA-K-RFC,"[1, 1, 1, 6, 0, 0]",EA,CSP,ANOVA-K,RFC,,,1,1,1,6,0,0,0.8793333333333333,0.6900000000000001,0.39339504241943357,0.2008227825164795
EA-CSP-ANOVA-K-ETC,"[1, 1, 1, 7, 0, 0]",EA,CSP,ANOVA-K,ETC,,,1,1,1,7,0,0,0.8859999999999999,0.6888888888888889,0.354213547706604,0.20859596729278565
EA-CSP-ANOVA-K-ABC,"[1, 1, 1, 8, 0, 0]",EA,CSP,ANOVA-K,ABC,,,1,1,1,8,0,0,0.874,0.6944444444444444,0.3475146770477295,0.1885915756225586
EA-CSP-ANOVA-K-GBC,"[1, 1, 1, 9, 0, 0]",EA,CSP,ANOVA-K,GBC,,,1,1,1,9,0,0,0.8653333333333333,0.71,0.384995698928833,0.19436366558074952
EA-CSP-ANOVA-K-GNB,"[1, 1, 1, 10, 0, 0]",EA,CSP,ANOVA-K,GNB,,,1,1,1,10,0,0,0.8046666666666666,0.6477777777777777,0.24342851638793944,0.18403067588806152
EA-CSP-ANOVA-K-MLP,"[1, 1, 1, 11, 0, 0]",EA,CSP,ANOVA-K,MLP,,,1,1,1,11,0,0,0.8806666666666667,0.6944444444444444,0.49023022651672366,0.16504509449005128
EA-CSP-ANOVA-P-SVM,"[1, 1, 2, 1, 0, 0]",EA,CSP,ANOVA-P,SVM,,,1,1,2,1,0,0,0.8593333333333334,0.7511111111111111,0.2480100393295288,0.18792691230773925
EA-CSP-ANOVA-P-LDA,"[1, 1, 2, 2, 0, 0]",EA,CSP,ANOVA-P,LDA,,,1,1,2,2,0,0,0.8546666666666667,0.7355555555555556,0.23398234844207763,0.17590103149414063
EA-CSP-ANOVA-P-LR,"[1, 1, 2, 3, 0, 0]",EA,CSP,ANOVA-P,LR,,,1,1,2,3,0,0,0.8539999999999999,0.7477777777777778,0.25252981185913087,0.17555613517761232
EA-CSP-ANOVA-P-KNN,"[1, 1, 2, 4, 0, 0]",EA,CSP,ANOVA-P,KNN,,,1,1,2,4,0,0,0.8373333333333335,0.7355555555555556,0.2446070671081543,0.1894979476928711
EA-CSP-ANOVA-P-DTC,"[1, 1, 2, 5, 0, 0]",EA,CSP,ANOVA-P,DTC,,,1,1,2,5,0,0,0.8379999999999999,0.6911111111111111,0.24520790576934814,0.18771989345550538
EA-CSP-ANOVA-P-RFC,"[1, 1, 2, 6, 0, 0]",EA,CSP,ANOVA-P,RFC,,,1,1,2,6,0,0,0.8666666666666666,0.7155555555555555,0.3913271903991699,0.17662584781646729
EA-CSP-ANOVA-P-ETC,"[1, 1, 2, 7, 0, 0]",EA,CSP,ANOVA-P,ETC,,,1,1,2,7,0,0,0.8673333333333332,0.7188888888888889,0.3444911241531372,0.18952517509460448
EA-CSP-ANOVA-P-ABC,"[1, 1, 2, 8, 0, 0]",EA,CSP,ANOVA-P,ABC,,,1,1,2,8,0,0,0.8573333333333334,0.7177777777777777,0.3355331659317017,0.1949064016342163
EA-CSP-ANOVA-P-GBC,"[1, 1, 2, 9, 0, 0]",EA,CSP,ANOVA-P,GBC,,,1,1,2,9,0,0,0.8573333333333334,0.7211111111111113,0.34142532348632815,0.18932273387908935
EA-CSP-ANOVA-P-GNB,"[1, 1, 2, 10, 0, 0]",EA,CSP,ANOVA-P,GNB,,,1,1,2,10,0,0,0.8600000000000001,0.7511111111111111,0.2465463638305664,0.2032764196395874
EA-CSP-ANOVA-P-MLP,"[1, 1, 2, 11, 0, 0]",EA,CSP,ANOVA-P,MLP,,,1,1,2,11,0,0,0.8586666666666668,0.7277777777777777,0.49436135292053224,0.1905668020248413
EA-CSP-MIC-K-SVM,"[1, 1, 3, 1, 0, 0]",EA,CSP,MIC-K,SVM,,,1,1,3,1,0,0,0.8633333333333333,0.7055555555555555,0.2702213525772095,0.1863173484802246
EA-CSP-MIC-K-LDA,"[1, 1, 3, 2, 0, 0]",EA,CSP,MIC-K,LDA,,,1,1,3,2,0,0,0.86,0.7055555555555555,0.24465415477752686,0.18931224346160888
EA-CSP-MIC-K-LR,"[1, 1, 3, 3, 0, 0]",EA,CSP,MIC-K,LR,,,1,1,3,3,0,0,0.85,0.6977777777777778,0.24819326400756836,0.18129708766937255
EA-CSP-MIC-K-KNN,"[1, 1, 3, 4, 0, 0]",EA,CSP,MIC-K,KNN,,,1,1,3,4,0,0,0.8073333333333335,0.6577777777777778,0.23251688480377197,0.19907431602478026
EA-CSP-MIC-K-DTC,"[1, 1, 3, 5, 0, 0]",EA,CSP,MIC-K,DTC,,,1,1,3,5,0,0,0.8140000000000001,0.6877777777777777,0.2380671501159668,0.19856462478637696
EA-CSP-MIC-K-RFC,"[1, 1, 3, 6, 0, 0]",EA,CSP,MIC-K,RFC,,,1,1,3,6,0,0,0.8773333333333333,0.6988888888888889,0.38071863651275634,0.19719979763031006
EA-CSP-MIC-K-ETC,"[1, 1, 3, 7, 0, 0]",EA,CSP,MIC-K,ETC,,,1,1,3,7,0,0,0.8806666666666667,0.7077777777777777,0.34349679946899414,0.19428575038909912
EA-CSP-MIC-K-ABC,"[1, 1, 3, 8, 0, 0]",EA,CSP,MIC-K,ABC,,,1,1,3,8,0,0,0.874,0.6944444444444444,0.32638752460479736,0.21059806346893312
EA-CSP-MIC-K-GBC,"[1, 1, 3, 9, 0, 0]",EA,CSP,MIC-K,GBC,,,1,1,3,9,0,0,0.8626666666666667,0.7077777777777777,0.3796022653579712,0.20271289348602295
EA-CSP-MIC-K-GNB,"[1, 1, 3, 10, 0, 0]",EA,CSP,MIC-K,GNB,,,1,1,3,10,0,0,0.8046666666666666,0.6477777777777777,0.23936827182769777,0.18446736335754393
EA-CSP-MIC-K-MLP,"[1, 1, 3, 11, 0, 0]",EA,CSP,MIC-K,MLP,,,1,1,3,11,0,0,0.882,0.6911111111111111,0.5151459217071533,0.1684272050857544
EA-CSP-MIC-P-SVM,"[1, 1, 4, 1, 0, 0]",EA,CSP,MIC-P,SVM,,,1,1,4,1,0,0,0.8500000000000002,0.7522222222222222,0.26442599296569824,0.19216594696044922
EA-CSP-MIC-P-LDA,"[1, 1, 4, 2, 0, 0]",EA,CSP,MIC-P,LDA,,,1,1,4,2,0,0,0.8486666666666667,0.7411111111111112,0.2470088243484497,0.19252052307128906
EA-CSP-MIC-P-LR,"[1, 1, 4, 3, 0, 0]",EA,CSP,MIC-P,LR,,,1,1,4,3,0,0,0.8466666666666667,0.7488888888888889,0.24406030178070068,0.1898801326751709
EA-CSP-MIC-P-KNN,"[1, 1, 4, 4, 0, 0]",EA,CSP,MIC-P,KNN,,,1,1,4,4,0,0,0.8320000000000001,0.7344444444444445,0.2365118980407715,0.19173617362976075
EA-CSP-MIC-P-DTC,"[1, 1, 4, 5, 0, 0]",EA,CSP,MIC-P,DTC,,,1,1,4,5,0,0,0.8366666666666667,0.7,0.23990061283111572,0.18936283588409425
EA-CSP-MIC-P-RFC,"[1, 1, 4, 6, 0, 0]",EA,CSP,MIC-P,RFC,,,1,1,4,6,0,0,0.8719999999999999,0.7211111111111111,0.38834097385406496,0.19954495429992675
EA-CSP-MIC-P-ETC,"[1, 1, 4, 7, 0, 0]",EA,CSP,MIC-P,ETC,,,1,1,4,7,0,0,0.8540000000000001,0.7166666666666666,0.3637416839599609,0.19640321731567384
EA-CSP-MIC-P-ABC,"[1, 1, 4, 8, 0, 0]",EA,CSP,MIC-P,ABC,,,1,1,4,8,0,0,0.852,0.7188888888888889,0.32686505317687986,0.18780438899993895
EA-CSP-MIC-P-GBC,"[1, 1, 4, 9, 0, 0]",EA,CSP,MIC-P,GBC,,,1,1,4,9,0,0,0.8506666666666666,0.72,0.35842773914337156,0.18246641159057617
EA-CSP-MIC-P-GNB,"[1, 1, 4, 10, 0, 0]",EA,CSP,MIC-P,GNB,,,1,1,4,10,0,0,0.8533333333333333,0.7444444444444445,0.23569207191467284,0.2023487091064453
EA-CSP-MIC-P-MLP,"[1, 1, 4, 11, 0, 0]",EA,CSP,MIC-P,MLP,,,1,1,4,11,0,0,0.8540000000000001,0.7333333333333334,0.4662168979644775,0.18001878261566162
EA-CSP-PCA-SVM,"[1, 1, 5, 1, 0, 0]",EA,CSP,PCA,SVM,,,1,1,5,1,0,0,0.8413333333333334,0.7055555555555555,0.24603617191314697,0.19660732746124268
EA-CSP-PCA-LDA,"[1, 1, 5, 2, 0, 0]",EA,CSP,PCA,LDA,,,1,1,5,2,0,0,0.8593333333333334,0.7166666666666666,0.2409292936325073,0.18870851993560792
EA-CSP-PCA-LR,"[1, 1, 5, 3, 0, 0]",EA,CSP,PCA,LR,,,1,1,5,3,0,0,0.8399999999999999,0.6822222222222223,0.241202712059021,0.18468332290649414
EA-CSP-PCA-KNN,"[1, 1, 5, 4, 0, 0]",EA,CSP,PCA,KNN,,,1,1,5,4,0,0,0.8006666666666666,0.6633333333333334,0.22998275756835937,0.19664602279663085
EA-CSP-PCA-DTC,"[1, 1, 5, 5, 0, 0]",EA,CSP,PCA,DTC,,,1,1,5,5,0,0,0.8406666666666667,0.6677777777777779,0.23182294368743897,0.1894847869873047
EA-CSP-PCA-RFC,"[1, 1, 5, 6, 0, 0]",EA,CSP,PCA,RFC,,,1,1,5,6,0,0,0.8806666666666667,0.6933333333333334,0.40898158550262453,0.1913849115371704
EA-CSP-PCA-ETC,"[1, 1, 5, 7, 0, 0]",EA,CSP,PCA,ETC,,,1,1,5,7,0,0,0.8826666666666666,0.6922222222222223,0.34896512031555177,0.20596232414245605
EA-CSP-PCA-ABC,"[1, 1, 5, 8, 0, 0]",EA,CSP,PCA,ABC,,,1,1,5,8,0,0,0.8560000000000001,0.6877777777777778,0.31967217922210694,0.1999730348587036
EA-CSP-PCA-GBC,"[1, 1, 5, 9, 0, 0]",EA,CSP,PCA,GBC,,,1,1,5,9,0,0,0.8720000000000001,0.6755555555555557,0.37320427894592284,0.19260005950927733
EA-CSP-PCA-GNB,"[1, 1, 5, 10, 0, 0]",EA,CSP,PCA,GNB,,,1,1,5,10,0,0,0.844,0.7022222222222222,0.24346590042114258,0.19220328330993652
EA-CSP-PCA-MLP,"[1, 1, 5, 11, 0, 0]",EA,CSP,PCA,MLP,,,1,1,5,11,0,0,0.8686666666666667,0.7022222222222222,0.5369089126586915,0.17113800048828126
EA-CSP-LASSO-SVM,"[1, 1, 6, 1, 0, 0]",EA,CSP,LASSO,SVM,,,1,1,6,1,0,0,0.8639999999999999,0.7211111111111111,0.2480816125869751,0.18284053802490235
EA-CSP-LASSO-LDA,"[1, 1, 6, 2, 0, 0]",EA,CSP,LASSO,LDA,,,1,1,6,2,0,0,0.8533333333333333,0.71,0.2537567138671875,0.19023897647857665
EA-CSP-LASSO-LR,"[1, 1, 6, 3, 0, 0]",EA,CSP,LASSO,LR,,,1,1,6,3,0,0,0.8506666666666666,0.7044444444444444,0.23579444885253906,0.19265329837799072
EA-CSP-LASSO-KNN,"[1, 1, 6, 4, 0, 0]",EA,CSP,LASSO,KNN,,,1,1,6,4,0,0,0.8246666666666667,0.7066666666666667,0.24500036239624023,0.18611953258514405
EA-CSP-LASSO-DTC,"[1, 1, 6, 5, 0, 0]",EA,CSP,LASSO,DTC,,,1,1,6,5,0,0,0.8239999999999998,0.6911111111111111,0.24899120330810548,0.17974042892456055
EA-CSP-LASSO-RFC,"[1, 1, 6, 6, 0, 0]",EA,CSP,LASSO,RFC,,,1,1,6,6,0,0,0.8793333333333333,0.7155555555555555,0.3962725639343262,0.19069383144378663
EA-CSP-LASSO-ETC,"[1, 1, 6, 7, 0, 0]",EA,CSP,LASSO,ETC,,,1,1,6,7,0,0,0.8873333333333333,0.7177777777777777,0.3467108249664307,0.19579582214355468
EA-CSP-LASSO-ABC,"[1, 1, 6, 8, 0, 0]",EA,CSP,LASSO,ABC,,,1,1,6,8,0,0,0.8726666666666667,0.6944444444444444,0.31494708061218263,0.19351887702941895
EA-CSP-LASSO-GBC,"[1, 1, 6, 9, 0, 0]",EA,CSP,LASSO,GBC,,,1,1,6,9,0,0,0.8626666666666667,0.7122222222222222,0.3931815385818481,0.1927290678024292
EA-CSP-LASSO-GNB,"[1, 1, 6, 10, 0, 0]",EA,CSP,LASSO,GNB,,,1,1,6,10,0,0,0.8413333333333333,0.6855555555555555,0.2480468273162842,0.18496694564819335
EA-CSP-LASSO-MLP,"[1, 1, 6, 11, 0, 0]",EA,CSP,LASSO,MLP,,,1,1,6,11,0,0,0.874,0.6955555555555556,0.4490561246871948,0.17595243453979492
EA-CSP-RFE-SVM,"[1, 1, 7, 1, 0, 0]",EA,CSP,RFE,SVM,,,1,1,7,1,0,0,0.8633333333333333,0.7055555555555555,0.2564054012298584,0.18832612037658691
EA-CSP-RFE-LDA,"[1, 1, 7, 2, 0, 0]",EA,CSP,RFE,LDA,,,1,1,7,2,0,0,0.86,0.7055555555555555,0.24477159976959229,0.1809455394744873
EA-CSP-RFE-LR,"[1, 1, 7, 3, 0, 0]",EA,CSP,RFE,LR,,,1,1,7,3,0,0,0.85,0.6977777777777778,0.24621145725250243,0.17830522060394288
EA-CSP-RFE-KNN,"[1, 1, 7, 4, 0, 0]",EA,CSP,RFE,KNN,,,1,1,7,4,0,0,0.8073333333333335,0.6577777777777778,0.23288226127624512,0.1921464204788208
EA-CSP-RFE-DTC,"[1, 1, 7, 5, 0, 0]",EA,CSP,RFE,DTC,,,1,1,7,5,0,0,0.8013333333333333,0.6844444444444444,0.23904147148132324,0.18040595054626465
EA-CSP-RFE-RFC,"[1, 1, 7, 6, 0, 0]",EA,CSP,RFE,RFC,,,1,1,7,6,0,0,0.8800000000000001,0.7077777777777777,0.39487922191619873,0.1832973003387451
EA-CSP-RFE-ETC,"[1, 1, 7, 7, 0, 0]",EA,CSP,RFE,ETC,,,1,1,7,7,0,0,0.8746666666666666,0.6966666666666667,0.3454232454299927,0.18733832836151124
EA-CSP-RFE-ABC,"[1, 1, 7, 8, 0, 0]",EA,CSP,RFE,ABC,,,1,1,7,8,0,0,0.874,0.6944444444444444,0.3269027233123779,0.19148709774017333
EA-CSP-RFE-GBC,"[1, 1, 7, 9, 0, 0]",EA,CSP,RFE,GBC,,,1,1,7,9,0,0,0.8626666666666667,0.711111111111111,0.398724365234375,0.21065664291381836
EA-CSP-RFE-GNB,"[1, 1, 7, 10, 0, 0]",EA,CSP,RFE,GNB,,,1,1,7,10,0,0,0.8046666666666666,0.6477777777777777,0.2368445873260498,0.19238157272338868
EA-CSP-RFE-MLP,"[1, 1, 7, 11, 0, 0]",EA,CSP,RFE,MLP,,,1,1,7,11,0,0,0.8813333333333333,0.6911111111111111,0.49223885536193845,0.17587592601776122
EA-CSP-RFECV-SVM,"[1, 1, 8, 1, 0, 0]",EA,CSP,RFECV,SVM,,,1,1,8,1,0,0,0.8613333333333333,0.7388888888888889,0.42416365146636964,0.1982957601547241
EA-CSP-RFECV-LDA,"[1, 1, 8, 2, 0, 0]",EA,CSP,RFECV,LDA,,,1,1,8,2,0,0,0.8626666666666667,0.7155555555555555,0.23742916584014892,0.18563730716705323
EA-CSP-RFECV-LR,"[1, 1, 8, 3, 0, 0]",EA,CSP,RFECV,LR,,,1,1,8,3,0,0,0.866,0.72,0.24217329025268555,0.18363285064697266
EA-CSP-RFECV-KNN,"[1, 1, 8, 4, 0, 0]",EA,CSP,RFECV,KNN,,,1,1,8,4,0,0,0.8540000000000001,0.7177777777777778,0.2345518112182617,0.1957996368408203
EA-CSP-RFECV-DTC,"[1, 1, 8, 5, 0, 0]",EA,CSP,RFECV,DTC,,,1,1,8,5,0,0,0.8273333333333334,0.6933333333333334,0.2446681499481201,0.18000402450561523
EA-CSP-RFECV-RFC,"[1, 1, 8, 6, 0, 0]",EA,CSP,RFECV,RFC,,,1,1,8,6,0,0,0.876,0.7155555555555555,0.3950545072555542,0.19402964115142823
EA-CSP-RFECV-ETC,"[1, 1, 8, 7, 0, 0]",EA,CSP,RFECV,ETC,,,1,1,8,7,0,0,0.8786666666666667,0.7244444444444446,0.34385504722595217,0.19735298156738282
EA-CSP-RFECV-ABC,"[1, 1, 8, 8, 0, 0]",EA,CSP,RFECV,ABC,,,1,1,8,8,0,0,0.8653333333333334,0.72,0.33561480045318604,0.1920802354812622
EA-CSP-RFECV-GBC,"[1, 1, 8, 9, 0, 0]",EA,CSP,RFECV,GBC,,,1,1,8,9,0,0,0.8666666666666666,0.7244444444444446,0.36293978691101075,0.18062927722930908
EA-CSP-RFECV-GNB,"[1, 1, 8, 10, 0, 0]",EA,CSP,RFECV,GNB,,,1,1,8,10,0,0,0.86,0.7266666666666668,0.24794580936431884,0.19121017456054687
EA-CSP-RFECV-MLP,"[1, 1, 8, 11, 0, 0]",EA,CSP,RFECV,MLP,,,1,1,8,11,0,0,0.8626666666666667,0.7055555555555555,0.49130730628967284,0.1931375026702881
EA-TRCSP-SVM,"[1, 2, 0, 1, 0, 0]",EA,TRCSP,,SVM,,,1,2,0,1,0,0,0.8446666666666667,0.7077777777777777,0.2546074628829956,0.2003403425216675
EA-TRCSP-LDA,"[1, 2, 0, 2, 0, 0]",EA,TRCSP,,LDA,,,1,2,0,2,0,0,0.8459999999999999,0.7077777777777777,0.23198471069335938,0.1996170997619629
EA-TRCSP-LR,"[1, 2, 0, 3, 0, 0]",EA,TRCSP,,LR,,,1,2,0,3,0,0,0.8320000000000001,0.6911111111111111,0.24585270881652832,0.1940305709838867
EA-TRCSP-KNN,"[1, 2, 0, 4, 0, 0]",EA,TRCSP,,KNN,,,1,2,0,4,0,0,0.8066666666666666,0.6444444444444444,0.2690706729888916,0.2039174795150757
EA-TRCSP-DTC,"[1, 2, 0, 5, 0, 0]",EA,TRCSP,,DTC,,,1,2,0,5,0,0,0.808,0.6900000000000001,0.2311802625656128,0.17714414596557618
EA-TRCSP-RFC,"[1, 2, 0, 6, 0, 0]",EA,TRCSP,,RFC,,,1,2,0,6,0,0,0.8693333333333333,0.7011111111111111,0.3960570335388184,0.2037745475769043
EA-TRCSP-ETC,"[1, 2, 0, 7, 0, 0]",EA,TRCSP,,ETC,,,1,2,0,7,0,0,0.8666666666666666,0.6911111111111111,0.34830899238586427,0.20186293125152588
EA-TRCSP-ABC,"[1, 2, 0, 8, 0, 0]",EA,TRCSP,,ABC,,,1,2,0,8,0,0,0.866,0.6900000000000001,0.3135923147201538,0.2022017478942871
EA-TRCSP-GBC,"[1, 2, 0, 9, 0, 0]",EA,TRCSP,,GBC,,,1,2,0,9,0,0,0.8573333333333334,0.7022222222222222,0.37717599868774415,0.17634832859039307
EA-TRCSP-GNB,"[1, 2, 0, 10, 0, 0]",EA,TRCSP,,GNB,,,1,2,0,10,0,0,0.8246666666666667,0.678888888888889,0.2263925313949585,0.19586832523345948
EA-TRCSP-MLP,"[1, 2, 0, 11, 0, 0]",EA,TRCSP,,MLP,,,1,2,0,11,0,0,0.8640000000000001,0.7,0.5307901859283447,0.19177885055541993
EA-TRCSP-ANOVA-K-SVM,"[1, 2, 1, 1, 0, 0]",EA,TRCSP,ANOVA-K,SVM,,,1,2,1,1,0,0,0.8446666666666667,0.7077777777777777,0.23942184448242188,0.18672590255737304
EA-TRCSP-ANOVA-K-LDA,"[1, 2, 1, 2, 0, 0]",EA,TRCSP,ANOVA-K,LDA,,,1,2,1,2,0,0,0.8459999999999999,0.7077777777777777,0.23385300636291503,0.19157490730285645
EA-TRCSP-ANOVA-K-LR,"[1, 2, 1, 3, 0, 0]",EA,TRCSP,ANOVA-K,LR,,,1,2,1,3,0,0,0.8320000000000001,0.6911111111111111,0.24845600128173828,0.1837296962738037
EA-TRCSP-ANOVA-K-KNN,"[1, 2, 1, 4, 0, 0]",EA,TRCSP,ANOVA-K,KNN,,,1,2,1,4,0,0,0.8066666666666666,0.6444444444444444,0.24389228820800782,0.18879270553588867
EA-TRCSP-ANOVA-K-DTC,"[1, 2, 1, 5, 0, 0]",EA,TRCSP,ANOVA-K,DTC,,,1,2,1,5,0,0,0.8093333333333333,0.6833333333333333,0.23432507514953613,0.1908790111541748
EA-TRCSP-ANOVA-K-RFC,"[1, 2, 1, 6, 0, 0]",EA,TRCSP,ANOVA-K,RFC,,,1,2,1,6,0,0,0.8619999999999999,0.6911111111111111,0.409887433052063,0.1831291675567627
EA-TRCSP-ANOVA-K-ETC,"[1, 2, 1, 7, 0, 0]",EA,TRCSP,ANOVA-K,ETC,,,1,2,1,7,0,0,0.8613333333333335,0.6911111111111111,0.3383490085601807,0.19232540130615233
EA-TRCSP-ANOVA-K-ABC,"[1, 2, 1, 8, 0, 0]",EA,TRCSP,ANOVA-K,ABC,,,1,2,1,8,0,0,0.866,0.6900000000000001,0.3267115831375122,0.19118888378143312
EA-TRCSP-ANOVA-K-GBC,"[1, 2, 1, 9, 0, 0]",EA,TRCSP,ANOVA-K,GBC,,,1,2,1,9,0,0,0.8566666666666667,0.7,0.39132187366485593,0.2005558729171753
EA-TRCSP-ANOVA-K-GNB,"[1, 2, 1, 10, 0, 0]",EA,TRCSP,ANOVA-K,GNB,,,1,2,1,10,0,0,0.8246666666666667,0.678888888888889,0.32175183296203613,0.2445525646209717
EA-TRCSP-ANOVA-K-MLP,"[1, 2, 1, 11, 0, 0]",EA,TRCSP,ANOVA-K,MLP,,,1,2,1,11,0,0,0.8713333333333333,0.7022222222222222,0.7767870664596558,0.23868560791015625
EA-TRCSP-ANOVA-P-SVM,"[1, 2, 2, 1, 0, 0]",EA,TRCSP,ANOVA-P,SVM,,,1,2,2,1,0,0,0.8593333333333334,0.7511111111111111,0.3509697675704956,0.24171843528747558
EA-TRCSP-ANOVA-P-LDA,"[1, 2, 2, 2, 0, 0]",EA,TRCSP,ANOVA-P,LDA,,,1,2,2,2,0,0,0.8546666666666667,0.7355555555555556,0.32472231388092043,0.2347393035888672
EA-TRCSP-ANOVA-P-LR,"[1, 2, 2, 3, 0, 0]",EA,TRCSP,ANOVA-P,LR,,,1,2,2,3,0,0,0.8539999999999999,0.7477777777777778,0.24422965049743653,0.19767920970916747
EA-TRCSP-ANOVA-P-KNN,"[1, 2, 2, 4, 0, 0]",EA,TRCSP,ANOVA-P,KNN,,,1,2,2,4,0,0,0.8373333333333335,0.7355555555555556,0.22936174869537354,0.18905649185180665
EA-TRCSP-ANOVA-P-DTC,"[1, 2, 2, 5, 0, 0]",EA,TRCSP,ANOVA-P,DTC,,,1,2,2,5,0,0,0.8233333333333335,0.6900000000000001,0.23641202449798585,0.1794222116470337
EA-TRCSP-ANOVA-P-RFC,"[1, 2, 2, 6, 0, 0]",EA,TRCSP,ANOVA-P,RFC,,,1,2,2,6,0,0,0.8720000000000001,0.7222222222222221,0.3864339828491211,0.194968318939209
EA-TRCSP-ANOVA-P-ETC,"[1, 2, 2, 7, 0, 0]",EA,TRCSP,ANOVA-P,ETC,,,1,2,2,7,0,0,0.8640000000000001,0.7177777777777777,0.379564094543457,0.22315771579742433
EA-TRCSP-ANOVA-P-ABC,"[1, 2, 2, 8, 0, 0]",EA,TRCSP,ANOVA-P,ABC,,,1,2,2,8,0,0,0.8573333333333334,0.7177777777777777,0.3610511779785156,0.21403200626373292
EA-TRCSP-ANOVA-P-GBC,"[1, 2, 2, 9, 0, 0]",EA,TRCSP,ANOVA-P,GBC,,,1,2,2,9,0,0,0.8593333333333334,0.7222222222222223,0.3994152545928955,0.21817443370819092
EA-TRCSP-ANOVA-P-GNB,"[1, 2, 2, 10, 0, 0]",EA,TRCSP,ANOVA-P,GNB,,,1,2,2,10,0,0,0.8600000000000001,0.7511111111111111,0.2592822551727295,0.21078097820281982
EA-TRCSP-ANOVA-P-MLP,"[1, 2, 2, 11, 0, 0]",EA,TRCSP,ANOVA-P,MLP,,,1,2,2,11,0,0,0.8593333333333334,0.7311111111111112,0.5610031604766845,0.20309607982635497
EA-TRCSP-MIC-K-SVM,"[1, 2, 3, 1, 0, 0]",EA,TRCSP,MIC-K,SVM,,,1,2,3,1,0,0,0.8446666666666667,0.7077777777777777,0.3224969387054443,0.20679869651794433
EA-TRCSP-MIC-K-LDA,"[1, 2, 3, 2, 0, 0]",EA,TRCSP,MIC-K,LDA,,,1,2,3,2,0,0,0.8459999999999999,0.7077777777777777,0.2820786476135254,0.21353626251220703
EA-TRCSP-MIC-K-LR,"[1, 2, 3, 3, 0, 0]",EA,TRCSP,MIC-K,LR,,,1,2,3,3,0,0,0.8320000000000001,0.6911111111111111,0.28346116542816163,0.20468735694885254
EA-TRCSP-MIC-K-KNN,"[1, 2, 3, 4, 0, 0]",EA,TRCSP,MIC-K,KNN,,,1,2,3,4,0,0,0.8066666666666666,0.6444444444444444,0.26785778999328613,0.20885050296783447
EA-TRCSP-MIC-K-DTC,"[1, 2, 3, 5, 0, 0]",EA,TRCSP,MIC-K,DTC,,,1,2,3,5,0,0,0.7966666666666666,0.6855555555555555,0.26359872817993163,0.19710209369659423
EA-TRCSP-MIC-K-RFC,"[1, 2, 3, 6, 0, 0]",EA,TRCSP,MIC-K,RFC,,,1,2,3,6,0,0,0.8713333333333333,0.6933333333333334,0.4792341947555542,0.2086803674697876
EA-TRCSP-MIC-K-ETC,"[1, 2, 3, 7, 0, 0]",EA,TRCSP,MIC-K,ETC,,,1,2,3,7,0,0,0.858,0.7011111111111111,0.3469820022583008,0.1926868438720703
EA-TRCSP-MIC-K-ABC,"[1, 2, 3, 8, 0, 0]",EA,TRCSP,MIC-K,ABC,,,1,2,3,8,0,0,0.866,0.6900000000000001,0.3352543830871582,0.19547460079193116
EA-TRCSP-MIC-K-GBC,"[1, 2, 3, 9, 0, 0]",EA,TRCSP,MIC-K,GBC,,,1,2,3,9,0,0,0.8573333333333334,0.6977777777777778,0.3888357639312744,0.19505252838134765
EA-TRCSP-MIC-K-GNB,"[1, 2, 3, 10, 0, 0]",EA,TRCSP,MIC-K,GNB,,,1,2,3,10,0,0,0.8246666666666667,0.678888888888889,0.23928182125091552,0.18585009574890138
EA-TRCSP-MIC-K-MLP,"[1, 2, 3, 11, 0, 0]",EA,TRCSP,MIC-K,MLP,,,1,2,3,11,0,0,0.8693333333333333,0.7,0.5044373750686646,0.18043289184570313
EA-TRCSP-MIC-P-SVM,"[1, 2, 4, 1, 0, 0]",EA,TRCSP,MIC-P,SVM,,,1,2,4,1,0,0,0.8433333333333334,0.75,0.26479249000549315,0.18077421188354492
EA-TRCSP-MIC-P-LDA,"[1, 2, 4, 2, 0, 0]",EA,TRCSP,MIC-P,LDA,,,1,2,4,2,0,0,0.8433333333333334,0.7377777777777779,0.23511550426483155,0.1814227819442749
