Algorithms,Algorithm_ID,DPA_METHODS,FEE_METHODS,FES_METHODS,CLF_METHODS,END_METHODS,END_TO_END_METHODS,DPA_METHODS_ID,FEE_METHODS_ID,FES_METHODS_ID,CLF_METHODS_ID,END_METHODS_ID,END_TO_END_METHODS_ID,train_score,test_score,train_time,test_time
RA-TRCSP-MIC-P-MLP,"[2, 2, 4, 11, 0, 0]",RA,TRCSP,MIC-P,MLP,,,2,2,4,11,0,0,0.53,0.5177777777777777,0.5489161729812622,0.13965435028076173
RA-TRCSP-PCA-SVM,"[2, 2, 5, 1, 0, 0]",RA,TRCSP,PCA,SVM,,,2,2,5,1,0,0,0.5726666666666668,0.49111111111111116,0.24868464469909668,0.17977793216705323
RA-TRCSP-PCA-LDA,"[2, 2, 5, 2, 0, 0]",RA,TRCSP,PCA,LDA,,,2,2,5,2,0,0,0.578,0.4888888888888888,0.24200887680053712,0.1836143970489502
RA-TRCSP-PCA-LR,"[2, 2, 5, 3, 0, 0]",RA,TRCSP,PCA,LR,,,2,2,5,3,0,0,0.5766666666666668,0.49444444444444446,0.2649084091186523,0.17814257144927978
RA-TRCSP-PCA-KNN,"[2, 2, 5, 4, 0, 0]",RA,TRCSP,PCA,KNN,,,2,2,5,4,0,0,0.5466666666666666,0.5277777777777779,0.2355823040008545,0.18004004955291747
RA-TRCSP-PCA-DTC,"[2, 2, 5, 5, 0, 0]",RA,TRCSP,PCA,DTC,,,2,2,5,5,0,0,0.6273333333333333,0.4922222222222222,0.2480384588241577,0.18557751178741455
RA-TRCSP-PCA-RFC,"[2, 2, 5, 6, 0, 0]",RA,TRCSP,PCA,RFC,,,2,2,5,6,0,0,0.6319999999999999,0.48999999999999994,0.42890818119049073,0.18224496841430665
RA-TRCSP-PCA-ETC,"[2, 2, 5, 7, 0, 0]",RA,TRCSP,PCA,ETC,,,2,2,5,7,0,0,0.6106666666666667,0.5122222222222221,0.4248926877975464,0.2208117961883545
RA-TRCSP-PCA-ABC,"[2, 2, 5, 8, 0, 0]",RA,TRCSP,PCA,ABC,,,2,2,5,8,0,0,0.53,0.5022222222222222,0.3752117395401001,0.30125017166137696
RA-TRCSP-PCA-GBC,"[2, 2, 5, 9, 0, 0]",RA,TRCSP,PCA,GBC,,,2,2,5,9,0,0,0.6066666666666667,0.48666666666666664,0.43760788440704346,0.21768884658813475
RA-TRCSP-PCA-GNB,"[2, 2, 5, 10, 0, 0]",RA,TRCSP,PCA,GNB,,,2,2,5,10,0,0,0.5219999999999999,0.49111111111111116,0.3199102163314819,0.25551819801330566
RA-TRCSP-PCA-MLP,"[2, 2, 5, 11, 0, 0]",RA,TRCSP,PCA,MLP,,,2,2,5,11,0,0,0.5573333333333332,0.5055555555555555,0.9947284698486328,0.18994996547698975
RA-TRCSP-LASSO-SVM,"[2, 2, 6, 1, 0, 0]",RA,TRCSP,LASSO,SVM,,,2,2,6,1,0,0,0.6079999999999999,0.4811111111111111,0.26817145347595217,0.1889724016189575
RA-TRCSP-LASSO-LDA,"[2, 2, 6, 2, 0, 0]",RA,TRCSP,LASSO,LDA,,,2,2,6,2,0,0,0.6033333333333333,0.48777777777777775,0.29244422912597656,0.22920825481414794
RA-TRCSP-LASSO-LR,"[2, 2, 6, 3, 0, 0]",RA,TRCSP,LASSO,LR,,,2,2,6,3,0,0,0.596,0.5011111111111111,0.2882225751876831,0.22690877914428711
RA-TRCSP-LASSO-KNN,"[2, 2, 6, 4, 0, 0]",RA,TRCSP,LASSO,KNN,,,2,2,6,4,0,0,0.576,0.54,0.25905628204345704,0.214349627494812
RA-TRCSP-LASSO-DTC,"[2, 2, 6, 5, 0, 0]",RA,TRCSP,LASSO,DTC,,,2,2,6,5,0,0,0.5980000000000001,0.5277777777777777,0.2526825428009033,0.19731416702270507
RA-TRCSP-LASSO-RFC,"[2, 2, 6, 6, 0, 0]",RA,TRCSP,LASSO,RFC,,,2,2,6,6,0,0,0.6086666666666666,0.5411111111111111,0.4468949317932129,0.22757673263549805
RA-TRCSP-LASSO-ETC,"[2, 2, 6, 7, 0, 0]",RA,TRCSP,LASSO,ETC,,,2,2,6,7,0,0,0.6126666666666667,0.5377777777777777,0.41258256435394286,0.19940011501312255
RA-TRCSP-LASSO-ABC,"[2, 2, 6, 8, 0, 0]",RA,TRCSP,LASSO,ABC,,,2,2,6,8,0,0,0.5666666666666667,0.5166666666666666,0.3511248826980591,0.19435036182403564
RA-TRCSP-LASSO-GBC,"[2, 2, 6, 9, 0, 0]",RA,TRCSP,LASSO,GBC,,,2,2,6,9,0,0,0.6159999999999999,0.5377777777777778,0.3797807455062866,0.1777242660522461
RA-TRCSP-LASSO-GNB,"[2, 2, 6, 10, 0, 0]",RA,TRCSP,LASSO,GNB,,,2,2,6,10,0,0,0.5173333333333334,0.5066666666666666,0.24953632354736327,0.2183591604232788
RA-TRCSP-LASSO-MLP,"[2, 2, 6, 11, 0, 0]",RA,TRCSP,LASSO,MLP,,,2,2,6,11,0,0,0.592,0.5022222222222222,1.0622817039489747,0.2397890567779541
RA-TRCSP-RFE-SVM,"[2, 2, 7, 1, 0, 0]",RA,TRCSP,RFE,SVM,,,2,2,7,1,0,0,0.6046666666666667,0.48777777777777775,0.2762884616851807,0.17725942134857178
RA-TRCSP-RFE-LDA,"[2, 2, 7, 2, 0, 0]",RA,TRCSP,RFE,LDA,,,2,2,7,2,0,0,0.5959999999999999,0.4833333333333333,0.24443502426147462,0.1848532438278198
RA-TRCSP-RFE-LR,"[2, 2, 7, 3, 0, 0]",RA,TRCSP,RFE,LR,,,2,2,7,3,0,0,0.5886666666666667,0.4922222222222222,0.29393069744110106,0.223675537109375
RA-TRCSP-RFE-KNN,"[2, 2, 7, 4, 0, 0]",RA,TRCSP,RFE,KNN,,,2,2,7,4,0,0,0.5486666666666666,0.5422222222222222,0.28381762504577634,0.24295213222503662
RA-TRCSP-RFE-DTC,"[2, 2, 7, 5, 0, 0]",RA,TRCSP,RFE,DTC,,,2,2,7,5,0,0,0.6059999999999999,0.5155555555555555,0.31308298110961913,0.23826630115509034
RA-TRCSP-RFE-RFC,"[2, 2, 7, 6, 0, 0]",RA,TRCSP,RFE,RFC,,,2,2,7,6,0,0,0.6013333333333334,0.5155555555555555,0.45683214664459226,0.22885398864746093
RA-TRCSP-RFE-ETC,"[2, 2, 7, 7, 0, 0]",RA,TRCSP,RFE,ETC,,,2,2,7,7,0,0,0.584,0.5322222222222222,0.4122980833053589,0.24253492355346679
RA-TRCSP-RFE-ABC,"[2, 2, 7, 8, 0, 0]",RA,TRCSP,RFE,ABC,,,2,2,7,8,0,0,0.5660000000000001,0.5144444444444444,0.4054084300994873,0.2456657886505127
RA-TRCSP-RFE-GBC,"[2, 2, 7, 9, 0, 0]",RA,TRCSP,RFE,GBC,,,2,2,7,9,0,0,0.5986666666666666,0.5111111111111111,0.45385653972625734,0.20169215202331542
RA-TRCSP-RFE-GNB,"[2, 2, 7, 10, 0, 0]",RA,TRCSP,RFE,GNB,,,2,2,7,10,0,0,0.5193333333333334,0.5111111111111111,0.33344929218292235,0.22362062931060792
RA-TRCSP-RFE-MLP,"[2, 2, 7, 11, 0, 0]",RA,TRCSP,RFE,MLP,,,2,2,7,11,0,0,0.606,0.5233333333333332,1.1326943635940552,0.2260798692703247
RA-TRCSP-RFECV-SVM,"[2, 2, 8, 1, 0, 0]",RA,TRCSP,RFECV,SVM,,,2,2,8,1,0,0,0.6006666666666666,0.47888888888888886,0.4758978128433228,0.207763934135437
RA-TRCSP-RFECV-LDA,"[2, 2, 8, 2, 0, 0]",RA,TRCSP,RFECV,LDA,,,2,2,8,2,0,0,0.5953333333333333,0.4966666666666667,0.2895066499710083,0.2091820478439331
RA-TRCSP-RFECV-LR,"[2, 2, 8, 3, 0, 0]",RA,TRCSP,RFECV,LR,,,2,2,8,3,0,0,0.5893333333333334,0.49222222222222217,0.2709738492965698,0.19558067321777345
RA-TRCSP-RFECV-KNN,"[2, 2, 8, 4, 0, 0]",RA,TRCSP,RFECV,KNN,,,2,2,8,4,0,0,0.5586666666666666,0.5044444444444445,0.2502094268798828,0.18712332248687744
RA-TRCSP-RFECV-DTC,"[2, 2, 8, 5, 0, 0]",RA,TRCSP,RFECV,DTC,,,2,2,8,5,0,0,0.6060000000000001,0.5133333333333333,0.24559464454650878,0.1834064245223999
RA-TRCSP-RFECV-RFC,"[2, 2, 8, 6, 0, 0]",RA,TRCSP,RFECV,RFC,,,2,2,8,6,0,0,0.6073333333333333,0.5155555555555555,0.40749340057373046,0.18102378845214845
RA-TRCSP-RFECV-ETC,"[2, 2, 8, 7, 0, 0]",RA,TRCSP,RFECV,ETC,,,2,2,8,7,0,0,0.6026666666666666,0.518888888888889,0.3498988151550293,0.18628909587860107
RA-TRCSP-RFECV-ABC,"[2, 2, 8, 8, 0, 0]",RA,TRCSP,RFECV,ABC,,,2,2,8,8,0,0,0.5599999999999999,0.5122222222222221,0.34201765060424805,0.19868116378784179
RA-TRCSP-RFECV-GBC,"[2, 2, 8, 9, 0, 0]",RA,TRCSP,RFECV,GBC,,,2,2,8,9,0,0,0.6026666666666666,0.5122222222222221,0.3770437717437744,0.19290354251861572
RA-TRCSP-RFECV-GNB,"[2, 2, 8, 10, 0, 0]",RA,TRCSP,RFECV,GNB,,,2,2,8,10,0,0,0.5166666666666667,0.5088888888888888,0.24844605922698976,0.18297367095947265
RA-TRCSP-RFECV-MLP,"[2, 2, 8, 11, 0, 0]",RA,TRCSP,RFECV,MLP,,,2,2,8,11,0,0,0.5806666666666667,0.5222222222222221,0.6914369344711304,0.13781018257141114
RA-TS-SVM,"[2, 5, 0, 1, 0, 0]",RA,TS,,SVM,,,2,5,0,1,0,0,0.7086666666666666,0.6533333333333333,0.49556899070739746,0.18117122650146483
RA-TS-LDA,"[2, 5, 0, 2, 0, 0]",RA,TS,,LDA,,,2,5,0,2,0,0,0.7393333333333333,0.6622222222222224,0.3147223234176636,0.19514944553375244
RA-TS-LR,"[2, 5, 0, 3, 0, 0]",RA,TS,,LR,,,2,5,0,3,0,0,0.7806666666666666,0.7022222222222222,0.2442795753479004,0.18150384426116944
RA-TS-KNN,"[2, 5, 0, 4, 0, 0]",RA,TS,,KNN,,,2,5,0,4,0,0,0.6653333333333332,0.5588888888888889,0.24873721599578857,0.20959029197692872
RA-TS-DTC,"[2, 5, 0, 5, 0, 0]",RA,TS,,DTC,,,2,5,0,5,0,0,0.656,0.4922222222222222,0.28579161167144773,0.19921793937683105
RA-TS-RFC,"[2, 5, 0, 6, 0, 0]",RA,TS,,RFC,,,2,5,0,6,0,0,0.8380000000000001,0.591111111111111,0.5348054647445679,0.2123795747756958
RA-TS-ETC,"[2, 5, 0, 7, 0, 0]",RA,TS,,ETC,,,2,5,0,7,0,0,0.9126666666666667,0.5911111111111111,0.429632568359375,0.3106694221496582
RA-TS-ABC,"[2, 5, 0, 8, 0, 0]",RA,TS,,ABC,,,2,5,0,8,0,0,0.76,0.5366666666666666,0.9158833265304566,0.22012763023376464
RA-TS-GBC,"[2, 5, 0, 9, 0, 0]",RA,TS,,GBC,,,2,5,0,9,0,0,0.828,0.5455555555555556,2.8489786863327025,0.1810018539428711
RA-TS-GNB,"[2, 5, 0, 10, 0, 0]",RA,TS,,GNB,,,2,5,0,10,0,0,0.6913333333333334,0.5433333333333333,0.24379982948303222,0.18852717876434327
RA-TS-MLP,"[2, 5, 0, 11, 0, 0]",RA,TS,,MLP,,,2,5,0,11,0,0,0.9253333333333332,0.6611111111111112,0.9936058521270752,0.20783891677856445
RA-TS-ANOVA-K-SVM,"[2, 5, 1, 1, 0, 0]",RA,TS,ANOVA-K,SVM,,,2,5,1,1,0,0,0.59,0.5900000000000001,0.2552348613739014,0.19202234745025634
RA-TS-ANOVA-K-LDA,"[2, 5, 1, 2, 0, 0]",RA,TS,ANOVA-K,LDA,,,2,5,1,2,0,0,0.6026666666666667,0.5955555555555556,0.2524549961090088,0.20228888988494872
RA-TS-ANOVA-K-LR,"[2, 5, 1, 3, 0, 0]",RA,TS,ANOVA-K,LR,,,2,5,1,3,0,0,0.5866666666666667,0.6022222222222222,0.2447434663772583,0.19741420745849608
RA-TS-ANOVA-K-KNN,"[2, 5, 1, 4, 0, 0]",RA,TS,ANOVA-K,KNN,,,2,5,1,4,0,0,0.6273333333333333,0.5455555555555556,0.2521000146865845,0.22252700328826905
RA-TS-ANOVA-K-DTC,"[2, 5, 1, 5, 0, 0]",RA,TS,ANOVA-K,DTC,,,2,5,1,5,0,0,0.6613333333333333,0.5466666666666666,0.26203925609588624,0.22315752506256104
RA-TS-ANOVA-K-RFC,"[2, 5, 1, 6, 0, 0]",RA,TS,ANOVA-K,RFC,,,2,5,1,6,0,0,0.7213333333333333,0.5677777777777777,0.4387464761734009,0.22975497245788573
RA-TS-ANOVA-K-ETC,"[2, 5, 1, 7, 0, 0]",RA,TS,ANOVA-K,ETC,,,2,5,1,7,0,0,0.7266666666666668,0.5977777777777777,0.39297852516174314,0.28208844661712645
RA-TS-ANOVA-K-ABC,"[2, 5, 1, 8, 0, 0]",RA,TS,ANOVA-K,ABC,,,2,5,1,8,0,0,0.6706666666666666,0.5733333333333333,0.398818302154541,0.23906323909759522
RA-TS-ANOVA-K-GBC,"[2, 5, 1, 9, 0, 0]",RA,TS,ANOVA-K,GBC,,,2,5,1,9,0,0,0.704,0.5533333333333333,0.5597296476364135,0.2574901819229126
RA-TS-ANOVA-K-GNB,"[2, 5, 1, 10, 0, 0]",RA,TS,ANOVA-K,GNB,,,2,5,1,10,0,0,0.6586666666666667,0.5666666666666667,0.29273788928985595,0.2519374847412109
RA-TS-ANOVA-K-MLP,"[2, 5, 1, 11, 0, 0]",RA,TS,ANOVA-K,MLP,,,2,5,1,11,0,0,0.6153333333333334,0.571111111111111,0.9712464332580566,0.22339959144592286
RA-TS-ANOVA-P-SVM,"[2, 5, 2, 1, 0, 0]",RA,TS,ANOVA-P,SVM,,,2,5,2,1,0,0,0.7086666666666666,0.6311111111111111,0.2817664861679077,0.2115828275680542
RA-TS-ANOVA-P-LDA,"[2, 5, 2, 2, 0, 0]",RA,TS,ANOVA-P,LDA,,,2,5,2,2,0,0,0.7106666666666668,0.6222222222222223,0.2922603368759155,0.22015585899353027
RA-TS-ANOVA-P-LR,"[2, 5, 2, 3, 0, 0]",RA,TS,ANOVA-P,LR,,,2,5,2,3,0,0,0.7166666666666666,0.6322222222222222,0.2759955883026123,0.2464205503463745
RA-TS-ANOVA-P-KNN,"[2, 5, 2, 4, 0, 0]",RA,TS,ANOVA-P,KNN,,,2,5,2,4,0,0,0.7213333333333334,0.5644444444444444,0.281869101524353,0.24202368259429932
RA-TS-ANOVA-P-DTC,"[2, 5, 2, 5, 0, 0]",RA,TS,ANOVA-P,DTC,,,2,5,2,5,0,0,0.6726666666666666,0.5255555555555556,0.2836930513381958,0.22789690494537354
RA-TS-ANOVA-P-RFC,"[2, 5, 2, 6, 0, 0]",RA,TS,ANOVA-P,RFC,,,2,5,2,6,0,0,0.8006666666666666,0.5999999999999999,0.5360573768615723,0.2615147590637207
RA-TS-ANOVA-P-ETC,"[2, 5, 2, 7, 0, 0]",RA,TS,ANOVA-P,ETC,,,2,5,2,7,0,0,0.8613333333333333,0.6188888888888889,0.4268712043762207,0.23404037952423096
RA-TS-ANOVA-P-ABC,"[2, 5, 2, 8, 0, 0]",RA,TS,ANOVA-P,ABC,,,2,5,2,8,0,0,0.7273333333333333,0.5611111111111111,0.5149276256561279,0.21039249897003173
RA-TS-ANOVA-P-GBC,"[2, 5, 2, 9, 0, 0]",RA,TS,ANOVA-P,GBC,,,2,5,2,9,0,0,0.8033333333333333,0.5599999999999999,1.1578880071640014,0.2112278938293457
RA-TS-ANOVA-P-GNB,"[2, 5, 2, 10, 0, 0]",RA,TS,ANOVA-P,GNB,,,2,5,2,10,0,0,0.7100000000000001,0.5688888888888888,0.28219554424285886,0.24951341152191162
RA-TS-ANOVA-P-MLP,"[2, 5, 2, 11, 0, 0]",RA,TS,ANOVA-P,MLP,,,2,5,2,11,0,0,0.744,0.6288888888888889,0.7041105031967163,0.20839862823486327
RA-TS-MIC-K-SVM,"[2, 5, 3, 1, 0, 0]",RA,TS,MIC-K,SVM,,,2,5,3,1,0,0,0.5673333333333334,0.5466666666666666,1.3250877380371093,0.23081345558166505
RA-TS-MIC-K-LDA,"[2, 5, 3, 2, 0, 0]",RA,TS,MIC-K,LDA,,,2,5,3,2,0,0,0.5753333333333334,0.5688888888888888,0.2873098611831665,0.26436991691589357
RA-TS-MIC-K-LR,"[2, 5, 3, 3, 0, 0]",RA,TS,MIC-K,LR,,,2,5,3,3,0,0,0.5720000000000001,0.5611111111111111,0.249359655380249,0.2095806121826172
RA-TS-MIC-K-KNN,"[2, 5, 3, 4, 0, 0]",RA,TS,MIC-K,KNN,,,2,5,3,4,0,0,0.6133333333333334,0.4988888888888889,0.2390432357788086,0.20233347415924072
RA-TS-MIC-K-DTC,"[2, 5, 3, 5, 0, 0]",RA,TS,MIC-K,DTC,,,2,5,3,5,0,0,0.6439999999999999,0.5333333333333333,0.24120078086853028,0.1935983419418335
RA-TS-MIC-K-RFC,"[2, 5, 3, 6, 0, 0]",RA,TS,MIC-K,RFC,,,2,5,3,6,0,0,0.684,0.5122222222222221,0.40513975620269777,0.20198407173156738
RA-TS-MIC-K-ETC,"[2, 5, 3, 7, 0, 0]",RA,TS,MIC-K,ETC,,,2,5,3,7,0,0,0.7060000000000001,0.5244444444444444,0.3545406341552734,0.19607739448547362
RA-TS-MIC-K-ABC,"[2, 5, 3, 8, 0, 0]",RA,TS,MIC-K,ABC,,,2,5,3,8,0,0,0.6466666666666667,0.5188888888888888,0.33780996799468993,0.22198383808135985
RA-TS-MIC-K-GBC,"[2, 5, 3, 9, 0, 0]",RA,TS,MIC-K,GBC,,,2,5,3,9,0,0,0.6626666666666667,0.5177777777777778,0.4141939401626587,0.18721201419830322
RA-TS-MIC-K-GNB,"[2, 5, 3, 10, 0, 0]",RA,TS,MIC-K,GNB,,,2,5,3,10,0,0,0.592,0.571111111111111,0.24271836280822753,0.19957141876220702
RA-TS-MIC-K-MLP,"[2, 5, 3, 11, 0, 0]",RA,TS,MIC-K,MLP,,,2,5,3,11,0,0,0.6639999999999999,0.5233333333333332,0.8694091796875,0.19387466907501222
RA-TS-MIC-P-SVM,"[2, 5, 4, 1, 0, 0]",RA,TS,MIC-P,SVM,,,2,5,4,1,0,0,0.688,0.5866666666666666,1.1785336256027221,0.19657528400421143
RA-TS-MIC-P-LDA,"[2, 5, 4, 2, 0, 0]",RA,TS,MIC-P,LDA,,,2,5,4,2,0,0,0.6846666666666666,0.601111111111111,0.30374648571014407,0.21596739292144776
RA-TS-MIC-P-LR,"[2, 5, 4, 3, 0, 0]",RA,TS,MIC-P,LR,,,2,5,4,3,0,0,0.6960000000000001,0.6177777777777778,0.27060129642486574,0.22393529415130614
RA-TS-MIC-P-KNN,"[2, 5, 4, 4, 0, 0]",RA,TS,MIC-P,KNN,,,2,5,4,4,0,0,0.6253333333333334,0.558888888888889,0.26428818702697754,0.23195419311523438
RA-TS-MIC-P-DTC,"[2, 5, 4, 5, 0, 0]",RA,TS,MIC-P,DTC,,,2,5,4,5,0,0,0.6540000000000001,0.5277777777777778,0.2570707082748413,0.22105629444122316
RA-TS-MIC-P-RFC,"[2, 5, 4, 6, 0, 0]",RA,TS,MIC-P,RFC,,,2,5,4,6,0,0,0.7986666666666666,0.5833333333333333,0.5905468463897705,0.2734987735748291
RA-TS-MIC-P-ETC,"[2, 5, 4, 7, 0, 0]",RA,TS,MIC-P,ETC,,,2,5,4,7,0,0,0.8673333333333334,0.5644444444444444,0.4960039138793945,0.2772702693939209
RA-TS-MIC-P-ABC,"[2, 5, 4, 8, 0, 0]",RA,TS,MIC-P,ABC,,,2,5,4,8,0,0,0.6966666666666667,0.5133333333333333,0.600608491897583,0.2938971042633057
RA-TS-MIC-P-GBC,"[2, 5, 4, 9, 0, 0]",RA,TS,MIC-P,GBC,,,2,5,4,9,0,0,0.7966666666666666,0.5088888888888888,1.2183093070983886,0.21774711608886718
RA-TS-MIC-P-GNB,"[2, 5, 4, 10, 0, 0]",RA,TS,MIC-P,GNB,,,2,5,4,10,0,0,0.6753333333333333,0.5555555555555556,0.4629248380661011,0.3387680768966675
RA-TS-MIC-P-MLP,"[2, 5, 4, 11, 0, 0]",RA,TS,MIC-P,MLP,,,2,5,4,11,0,0,0.7573333333333333,0.5822222222222221,0.8137133359909058,0.2514582633972168
RA-TS-PCA-SVM,"[2, 5, 5, 1, 0, 0]",RA,TS,PCA,SVM,,,2,5,5,1,0,0,0.7453333333333334,0.68,0.2945911645889282,0.22060692310333252
RA-TS-PCA-LDA,"[2, 5, 5, 2, 0, 0]",RA,TS,PCA,LDA,,,2,5,5,2,0,0,0.7386666666666666,0.6766666666666667,0.2644984006881714,0.1958470106124878
RA-TS-PCA-LR,"[2, 5, 5, 3, 0, 0]",RA,TS,PCA,LR,,,2,5,5,3,0,0,0.7266666666666666,0.6711111111111112,0.27798244953155515,0.2244945526123047
RA-TS-PCA-KNN,"[2, 5, 5, 4, 0, 0]",RA,TS,PCA,KNN,,,2,5,5,4,0,0,0.6399999999999999,0.5422222222222223,0.2821923494338989,0.24206407070159913
RA-TS-PCA-DTC,"[2, 5, 5, 5, 0, 0]",RA,TS,PCA,DTC,,,2,5,5,5,0,0,0.646,0.5177777777777778,0.29476537704467776,0.22855012416839598
RA-TS-PCA-RFC,"[2, 5, 5, 6, 0, 0]",RA,TS,PCA,RFC,,,2,5,5,6,0,0,0.7666666666666667,0.6177777777777778,0.515469765663147,0.26113433837890626
RA-TS-PCA-ETC,"[2, 5, 5, 7, 0, 0]",RA,TS,PCA,ETC,,,2,5,5,7,0,0,0.8113333333333334,0.6177777777777779,0.4553524017333984,0.27842981815338136
RA-TS-PCA-ABC,"[2, 5, 5, 8, 0, 0]",RA,TS,PCA,ABC,,,2,5,5,8,0,0,0.716,0.6077777777777778,0.5576208591461181,0.2951338529586792
RA-TS-PCA-GBC,"[2, 5, 5, 9, 0, 0]",RA,TS,PCA,GBC,,,2,5,5,9,0,0,0.7433333333333334,0.6066666666666667,0.9328346967697143,0.2444908857345581
RA-TS-PCA-GNB,"[2, 5, 5, 10, 0, 0]",RA,TS,PCA,GNB,,,2,5,5,10,0,0,0.7206666666666667,0.6144444444444445,0.26521461009979247,0.2242515802383423
RA-TS-PCA-MLP,"[2, 5, 5, 11, 0, 0]",RA,TS,PCA,MLP,,,2,5,5,11,0,0,0.8233333333333335,0.6555555555555556,0.5982858419418335,0.2104200839996338
RA-TS-LASSO-SVM,"[2, 5, 6, 1, 0, 0]",RA,TS,LASSO,SVM,,,2,5,6,1,0,0,0.6006666666666666,0.5933333333333334,0.2618083953857422,0.19067234992980958
RA-TS-LASSO-LDA,"[2, 5, 6, 2, 0, 0]",RA,TS,LASSO,LDA,,,2,5,6,2,0,0,0.572,0.6077777777777778,0.257600212097168,0.23827075958251953
RA-TS-LASSO-LR,"[2, 5, 6, 3, 0, 0]",RA,TS,LASSO,LR,,,2,5,6,3,0,0,0.6073333333333333,0.5955555555555554,0.3117483854293823,0.24614214897155762
RA-TS-LASSO-KNN,"[2, 5, 6, 4, 0, 0]",RA,TS,LASSO,KNN,,,2,5,6,4,0,0,0.5813333333333333,0.55,0.2729837417602539,0.24492912292480468
RA-TS-LASSO-DTC,"[2, 5, 6, 5, 0, 0]",RA,TS,LASSO,DTC,,,2,5,6,5,0,0,0.628,0.5511111111111111,0.28119521141052245,0.23186204433441163
RA-TS-LASSO-RFC,"[2, 5, 6, 6, 0, 0]",RA,TS,LASSO,RFC,,,2,5,6,6,0,0,0.65,0.5799999999999998,0.42611510753631593,0.22200675010681153
RA-TS-LASSO-ETC,"[2, 5, 6, 7, 0, 0]",RA,TS,LASSO,ETC,,,2,5,6,7,0,0,0.6506666666666667,0.5633333333333332,0.3816592931747437,0.2487431526184082
RA-TS-LASSO-ABC,"[2, 5, 6, 8, 0, 0]",RA,TS,LASSO,ABC,,,2,5,6,8,0,0,0.6279999999999999,0.5688888888888888,0.41865561008453367,0.2623641014099121
RA-TS-LASSO-GBC,"[2, 5, 6, 9, 0, 0]",RA,TS,LASSO,GBC,,,2,5,6,9,0,0,0.6446666666666667,0.5655555555555555,0.489763879776001,0.24752497673034668
RA-TS-LASSO-GNB,"[2, 5, 6, 10, 0, 0]",RA,TS,LASSO,GNB,,,2,5,6,10,0,0,0.5746666666666667,0.5566666666666666,0.3038048267364502,0.2513071775436401
RA-TS-LASSO-MLP,"[2, 5, 6, 11, 0, 0]",RA,TS,LASSO,MLP,,,2,5,6,11,0,0,0.6493333333333333,0.5888888888888889,1.0283989906311035,0.2103327989578247
RA-TS-RFE-SVM,"[2, 5, 7, 1, 0, 0]",RA,TS,RFE,SVM,,,2,5,7,1,0,0,0.5780000000000001,0.5922222222222222,2.4965808391571045,0.2136861801147461
RA-TS-RFE-LDA,"[2, 5, 7, 2, 0, 0]",RA,TS,RFE,LDA,,,2,5,7,2,0,0,0.5666666666666667,0.5933333333333334,0.2588907957077026,0.21376957893371581
RA-TS-RFE-LR,"[2, 5, 7, 3, 0, 0]",RA,TS,RFE,LR,,,2,5,7,3,0,0,0.582,0.61,0.27135019302368163,0.20885376930236815
RA-TS-RFE-KNN,"[2, 5, 7, 4, 0, 0]",RA,TS,RFE,KNN,,,2,5,7,4,0,0,0.5853333333333334,0.5444444444444445,0.24731626510620117,0.19364700317382813
RA-TS-RFE-DTC,"[2, 5, 7, 5, 0, 0]",RA,TS,RFE,DTC,,,2,5,7,5,0,0,0.676,0.5522222222222222,0.2556410789489746,0.1989823579788208
RA-TS-RFE-RFC,"[2, 5, 7, 6, 0, 0]",RA,TS,RFE,RFC,,,2,5,7,6,0,0,0.6753333333333333,0.5511111111111111,0.4011577606201172,0.2248161554336548
RA-TS-RFE-ETC,"[2, 5, 7, 7, 0, 0]",RA,TS,RFE,ETC,,,2,5,7,7,0,0,0.6886666666666666,0.5477777777777778,0.3670438051223755,0.2097395181655884
RA-TS-RFE-ABC,"[2, 5, 7, 8, 0, 0]",RA,TS,RFE,ABC,,,2,5,7,8,0,0,0.642,0.5644444444444444,0.3460718631744385,0.2089607000350952
RA-TS-RFE-GBC,"[2, 5, 7, 9, 0, 0]",RA,TS,RFE,GBC,,,2,5,7,9,0,0,0.7080000000000001,0.5533333333333333,0.43747427463531496,0.21681346893310546
RA-TS-RFE-GNB,"[2, 5, 7, 10, 0, 0]",RA,TS,RFE,GNB,,,2,5,7,10,0,0,0.6566666666666667,0.5777777777777777,0.2569840431213379,0.20725636482238768
RA-TS-RFE-MLP,"[2, 5, 7, 11, 0, 0]",RA,TS,RFE,MLP,,,2,5,7,11,0,0,0.5986666666666667,0.5877777777777777,0.8712269783020019,0.21182494163513182
RA-TS-RFECV-SVM,"[2, 5, 8, 1, 0, 0]",RA,TS,RFECV,SVM,,,2,5,8,1,0,0,0.7646666666666667,0.6577777777777778,12.953232264518737,0.15403807163238525
RA-TS-RFECV-LDA,"[2, 5, 8, 2, 0, 0]",RA,TS,RFECV,LDA,,,2,5,8,2,0,0,0.7260000000000001,0.6433333333333333,0.27154347896575926,0.1953577995300293
RA-TS-RFECV-LR,"[2, 5, 8, 3, 0, 0]",RA,TS,RFECV,LR,,,2,5,8,3,0,0,0.7846666666666666,0.6677777777777778,0.2560025691986084,0.19924306869506836
RA-TS-RFECV-KNN,"[2, 5, 8, 4, 0, 0]",RA,TS,RFECV,KNN,,,2,5,8,4,0,0,0.682,0.5533333333333332,0.26455376148223875,0.21657755374908447
